subject,segment_label,velocity_kmh,coordinate,rmse_deg,nrmse_pct_of_imu_rom,corr,imu_rom,omc_rom,mean_bias
elodie,ng_v1,3.57,pelvis_rotation,11.422719812170518,129.5771511137336,0.45992526069039985,8.815381194902539,9.03856361,-11.071490460947444
elodie,ng_v1,3.57,hip_flexion_r,43.31876217018771,134.11121813115517,0.953944514269515,32.30062538677694,114.65126642,30.86196592045136
elodie,ng_v1,3.57,hip_adduction_r,21.39881931663749,141.26097888874858,0.9001208118964542,15.148429159258717,66.90843687,-5.076907824413853
elodie,ng_v1,3.57,hip_rotation_r,32.098209462375046,213.60344693068157,-0.15838830459941156,15.027009125368437,104.47589508,28.679915521849452
elodie,ng_v1,3.57,knee_angle_r,45.64480078821867,86.57163894689273,0.9226395317014355,52.72488928645491,76.31190725,45.20335089536561
elodie,ng_v1,3.57,ankle_angle_r,8.93611907886715,27.69108040596912,0.6043180003370702,32.27074909269655,69.89408003,4.809258656844112
elodie,ng_v1,3.57,hip_flexion_l,32.97498023273147,80.30982406137962,-0.4658441804664204,41.05970921755373,52.410085779999996,24.877557583389414
elodie,ng_v1,3.57,hip_adduction_l,29.70599580074423,196.5719821330582,0.9536446323453187,15.112019260525361,81.70800773,14.775479402855243
elodie,ng_v1,3.57,hip_rotation_l,12.862085522193972,113.15683458113462,-0.15369592336799345,11.366600674015606,89.08243499,-7.093386398388962
elodie,ng_v1,3.57,knee_angle_l,32.71337245274175,69.87805884881229,0.9262259930087272,46.8149416163952,53.60733929,32.20776404346858
elodie,ng_v1,3.57,ankle_angle_l,7.450273980829592,21.397209280571587,0.7625556913518384,34.81890504101557,70.19600425,0.8113902797570741
elodie,ng_v2,4.07,pelvis_tilt,17.118646489795104,195.26277971227867,0.06421884423180739,8.766978793920465,73.457382,0.4124187658924618
elodie,ng_v2,4.07,pelvis_list,19.08549304690626,184.74262046719628,0.81493275859599,10.33085543478862,53.61695383,11.047089365908494
elodie,ng_v2,4.07,pelvis_rotation,9.675906852539148,110.00555573624877,-0.5426606233238208,8.795834708328977,19.296591239999998,-7.01219133905502
elodie,ng_v2,4.07,hip_flexion_r,39.91973178358144,127.96577360545353,0.9150793850453125,31.195631971610396,114.9490175,29.09673964028712
elodie,ng_v2,4.07,hip_adduction_r,17.726279669811007,109.735827013437,0.8907478528401434,16.15359372799956,62.13058843,-1.9630487342063636
elodie,ng_v2,4.07,hip_rotation_r,28.07583663256238,178.1178304561013,-0.2738557553985584,15.762507639279782,124.08265348,21.637219375477887
elodie,ng_v2,4.07,knee_angle_r,39.95775572388551,77.53537691298943,0.6506504075967714,51.53487003581126,79.77053585,37.338427840768986
elodie,ng_v2,4.07,ankle_angle_r,8.598724891492907,20.41854004300222,0.64940582995726,42.11233943946857,70.28139318,2.2993444682436746
elodie,ng_v2,4.07,hip_flexion_l,33.451168417066164,84.62616824853725,-0.1581592506495394,39.528161453350876,54.3226121,26.91256026844055
elodie,ng_v2,4.07,hip_adduction_l,23.956308642626222,157.56978964156588,0.9300605238014443,15.203617836338537,75.10854749,11.078717226908426
elodie,ng_v2,4.07,hip_rotation_l,11.49752055807594,67.83629465037973,-0.07014510890302661,16.948921837981878,93.84895487,-4.129478866630138
elodie,ng_v2,4.07,knee_angle_l,29.591438504395466,63.85528404735194,0.9082360276819048,46.34140924414636,61.97293020000001,28.742084458237894
elodie,ng_v2,4.07,ankle_angle_l,5.543995600587002,18.451001772835898,0.8133616394241715,30.04712518508905,70.25836242,0.41013212575113467
erna,ng_v0,3.05,pelvis_tilt,10.314226791181838,597.185722140021,-0.2570692605027794,1.7271388797141203,36.33142035,-6.852997439284146
erna,ng_v0,3.05,pelvis_list,10.092216568462945,561.9010043852591,0.05169219362564531,1.7960844507662364,99.1070132,-0.019198081300412093
erna,ng_v0,3.05,pelvis_rotation,5.452085518544471,103.12636267423203,0.19895215051151122,5.286800947074198,47.26742092,2.151068271644615
erna,ng_v0,3.05,hip_flexion_r,13.222626355046721,85.12041210484043,0.5540699052952445,15.534025303778819,104.53369040999999,6.481804365267641
erna,ng_v0,3.05,hip_adduction_r,4.300909053064498,56.97443076624103,0.665691560600994,7.5488407610610295,36.21735689,0.044861689882023104
erna,ng_v0,3.05,hip_rotation_r,23.54643768085697,500.0939428990816,0.06408487435422826,4.708402894135555,161.24268379,0.14307351668988857
erna,ng_v0,3.05,knee_angle_r,3.9572956794482548,21.030249762951662,0.859142359053007,18.81715968214367,43.52758954,-0.9315312469228082
erna,ng_v0,3.05,ankle_angle_r,9.955794200971182,97.61609728836902,0.18608154276633476,10.198926690913115,45.43853525,-5.766430143644896
erna,ng_v0,3.05,hip_flexion_l,20.73660919013448,1394.9165868801724,0.30838730996435626,1.4865841717828694,140.61720273,9.725275098620028
erna,ng_v0,3.05,hip_adduction_l,2.5851940533419655,57.29670037108784,0.8753402295912844,4.5119422874244,13.547051230000001,0.8546189014682176
erna,ng_v0,3.05,hip_rotation_l,12.067939955471635,246.19770524385945,-0.0745362953358686,4.901727229146312,104.8009075,4.045145104721183
erna,ng_v0,3.05,knee_angle_l,4.817185497468191,82.02177917758809,0.3802598734482098,5.8730565781051185,31.48217988,1.3878088157779853
erna,ng_v0,3.05,ankle_angle_l,3.115119036535707,73.49802650745629,0.22164199990327327,4.238370993838429,21.47968518,-2.1320133160851498
erna,ng_v1,3.57,pelvis_tilt,9.48182523372903,410.7132507668374,0.3245921055775975,2.308624135214931,59.87618121,-1.8928302964057468
erna,ng_v1,3.57,pelvis_list,30.501869248361675,836.351916845608,-0.4232367615082066,3.6470137311818194,121.03033341,-12.485768171133566
erna,ng_v1,3.57,pelvis_rotation,50.51315321034642,1184.1494657507762,-0.2440393486799185,4.265775112968529,172.2110553,19.339971213030648
erna,ng_v1,3.57,hip_flexion_r,36.97116821311711,112.05067568638314,0.7467569568807135,32.995042632848666,114.12319018000001,21.315992044873884
erna,ng_v1,3.57,hip_adduction_r,13.193196171933165,120.81830267495295,0.823897167885806,10.919865516922437,65.79672653,-2.7720371945150113
erna,ng_v1,3.57,hip_rotation_r,34.95965011009215,314.3780814038807,-0.7163114076377902,11.12025684296342,156.24396057,6.74387046387656
erna,ng_v1,3.57,knee_angle_r,12.1705588732261,19.192302653384907,0.8521019999352318,63.41375025721368,66.78376453,4.217175509765082
erna,ng_v1,3.57,ankle_angle_r,5.168081039969762,17.458216232800503,0.9339607856971733,29.60257205578637,31.645060739999998,-4.533523919607699
erna,ng_v1,3.57,hip_flexion_l,59.60925395525509,145.61562384509108,-0.41314353852360913,40.93602896531807,132.43535476,33.175908377067195
erna,ng_v1,3.57,hip_adduction_l,12.603739559080951,104.15378610813507,0.7702514524352901,12.10108631672346,71.24298415999999,3.1419237643509086
erna,ng_v1,3.57,hip_rotation_l,47.48171056639956,244.5365759850354,-0.0009423288656806771,19.41701783266371,162.84707305,25.614642381236568
erna,ng_v1,3.57,knee_angle_l,16.52930004866906,23.563002686005937,0.8358670708336826,70.1493789604574,74.32719431000001,10.169596995415278
erna,ng_v1,3.57,ankle_angle_l,4.24174949738019,13.523844683710267,0.8421457583224009,31.36496755607863,25.87697155,1.2532070277148335
erna,ng_v2,4.06,pelvis_tilt,14.57890929602505,389.97730492025704,-0.08221690609309963,3.7383994176292283,59.26279273,-10.087743919894104
erna,ng_v2,4.06,pelvis_list,15.269513475832648,481.7259600389916,0.18805966478630617,3.169751008352697,57.91014987,5.398448668405928
erna,ng_v2,4.06,pelvis_rotation,17.87176483165308,293.2965222696159,0.19822585032130421,6.093411777731301,100.6905558,-8.3851836831835
erna,ng_v2,4.06,hip_flexion_r,31.714053142406076,84.05442899810116,0.24314097534895934,37.73037723345014,110.59904905,16.57110678672195
erna,ng_v2,4.06,hip_adduction_r,11.612852004546948,101.41307480251052,0.43314432581124723,11.451040240286126,64.52785994,1.7336383695076527
erna,ng_v2,4.06,hip_rotation_r,43.91839701993662,355.75099866954633,0.08838526387507141,12.345263171202506,133.08828349,35.51978513803635
erna,ng_v2,4.06,knee_angle_r,17.603889792934883,27.825837333169673,0.7735267507065411,63.26454647943421,139.55402095,-0.12163026688299411
erna,ng_v2,4.06,ankle_angle_r,10.476206998982564,35.25878596810443,0.7016236805915821,29.712330448528434,67.15518413,-5.60242547911921
erna,ng_v2,4.06,hip_flexion_l,24.471412553288882,62.90967662592561,0.6209296084558303,38.89928205926273,100.08790069,15.85434918149992
erna,ng_v2,4.06,hip_adduction_l,12.407388067446401,86.849177647062,0.24008445572724416,14.286131893922576,59.057005450000005,0.4292154490220825
erna,ng_v2,4.06,hip_rotation_l,17.080069298965277,62.880181733144724,0.25689443855379074,27.162881576027978,95.37526109,2.765438193500945
erna,ng_v2,4.06,knee_angle_l,9.877157904806184,15.94445689432452,0.9184234803128436,61.947283436929034,74.45875322,5.71180636006738
erna,ng_v2,4.06,ankle_angle_l,4.141479887581251,12.306108594752502,0.9074723663489926,33.653854552748186,28.79897029,2.427950150733656
etsuko,ng_v0,3.04,pelvis_tilt,5.639808729397915,80.24600975687768,0.8745320006669283,7.028148497956362,8.64603469,5.484212804572661
etsuko,ng_v0,3.04,pelvis_list,0.758551499592163,45.19849172621681,0.7973496268152724,1.6782672841982795,2.2178756,0.6658744693568308
etsuko,ng_v0,3.04,pelvis_rotation,3.531594514252773,87.38370531375594,0.9029594642801549,4.041479474431064,5.41318058,-3.4226084452663645
etsuko,ng_v0,3.04,hip_flexion_r,7.036582103978048,111.6041988291388,0.7973493861788079,6.3049438800691995,7.710062869999998,-6.881405857205205
etsuko,ng_v0,3.04,hip_adduction_r,0.5378470711898822,34.11893761430302,0.7180745566054235,1.5763886826429525,3.80735551,-0.1825141481211381
etsuko,ng_v0,3.04,hip_rotation_r,8.933132926273627,185.79753275883667,-0.40059704804327356,4.807993299818865,3.31608635,8.685193045932618
etsuko,ng_v0,3.04,knee_angle_r,2.0829098084778366,45.5189857203805,0.9639569774562567,4.575914369606092,5.719801199999999,-1.8896815858999183
etsuko,ng_v0,3.04,ankle_angle_r,3.9050623180689845,58.475285453501755,0.11393278962398583,6.678141522155036,5.11991707,3.395491075583921
etsuko,ng_v0,3.04,hip_flexion_l,9.462372739863923,30.06682460132113,0.984717974654298,31.47114091804742,34.33923912,-9.175709047694081
etsuko,ng_v0,3.04,hip_adduction_l,1.8061864556944356,32.69182364339172,0.8243799490331367,5.524887431783071,5.5672799699999995,1.4301999281621476
etsuko,ng_v0,3.04,hip_rotation_l,3.040737470066631,23.643232991773587,0.8797016976420146,12.860920801840523,4.3041021,-0.3734454373670363
etsuko,ng_v0,3.04,knee_angle_l,3.6056222116731482,10.004500744396815,0.9887876664138435,36.04000143328028,35.920261440000004,-3.0656137954528004
etsuko,ng_v0,3.04,ankle_angle_l,2.2796635163762704,14.203805057492804,0.8883343753915488,16.049667727407314,12.43774994,1.500154039514333
etsuko,ng_v1,3.56,pelvis_tilt,4.702486115430113,116.95666819603592,0.11189307314619816,4.020708000631551,8.1566858,4.265722510789519
etsuko,ng_v1,3.56,pelvis_list,3.27963798990575,94.75315038998036,-0.34276183262240933,3.461244271464935,8.49692095,1.533740495573145
etsuko,ng_v1,3.56,pelvis_rotation,4.287730184521214,33.001875337506576,0.9591877819317423,12.99238343479292,15.18706049,-4.128622613791233
etsuko,ng_v1,3.56,hip_flexion_r,5.658747826078857,15.35222774623115,0.99542553212958,36.85945726976357,47.91152991,-3.962851883292523
etsuko,ng_v1,3.56,hip_adduction_r,3.955694661668322,29.330406906971874,0.8654619505739716,13.486668201415402,22.49963215,-0.7009098430475974
etsuko,ng_v1,3.56,hip_rotation_r,10.551184338265887,57.782334517218295,-0.07220741027774803,18.260225078171235,7.45896229,9.111315035690106
etsuko,ng_v1,3.56,knee_angle_r,2.4789808646086544,4.445864975407392,0.9938030342480608,55.75924771267926,59.88584838999999,0.6755075742924099
etsuko,ng_v1,3.56,ankle_angle_r,3.053209786676707,13.03590430815299,0.8830623210775541,23.421541877744158,25.344836479999998,0.810988506369698
etsuko,ng_v1,3.56,hip_flexion_l,7.933373746386462,20.991215362651577,0.9921705381778437,37.79377996617501,37.11537307,-7.713728399208324
etsuko,ng_v1,3.56,hip_adduction_l,5.423251981212519,44.89655398749339,0.8106682359927653,12.079439287753013,22.61436466,2.560572178651771
etsuko,ng_v1,3.56,hip_rotation_l,4.053110419078912,28.060322375694057,0.09158991857517486,14.444276030804726,8.41581952,1.6997820500265606
etsuko,ng_v1,3.56,knee_angle_l,2.8764773199778717,5.411139650260124,0.9979024408260928,53.15843807209067,53.59138919,-2.6493249842380413
etsuko,ng_v1,3.56,ankle_angle_l,4.287587650908333,18.788460828845665,0.9580330706694757,22.820324080648792,18.53212298,4.008596477583355
etsuko,ng_v2,4.09,pelvis_tilt,3.6275518297362956,87.68690715271175,0.23149933234126646,4.13693668476493,10.231670580000001,2.8192739380624183
etsuko,ng_v2,4.09,pelvis_list,3.9000125797783496,132.08199848190597,0.1096655044214008,2.952720752716817,11.471381880000001,2.0909847172854743
etsuko,ng_v2,4.09,pelvis_rotation,4.446454465974509,48.67219941607138,0.9273460619476481,9.13551168699869,11.52561677,-4.298812903655961
etsuko,ng_v2,4.09,hip_flexion_r,4.968915479089007,13.520089385262168,0.9942433630131838,36.75209044479741,49.86219476,-2.382972487295315
etsuko,ng_v2,4.09,hip_adduction_r,4.84502325692344,33.93446128521048,0.8303308401881713,14.27759001742287,22.877342810000002,-1.6134509858638701
etsuko,ng_v2,4.09,hip_rotation_r,10.556181835867388,57.50973704567788,-0.186174887305622,18.355468792150795,10.15015208,8.662453543248327
etsuko,ng_v2,4.09,knee_angle_r,2.676536199050548,4.590186814760315,0.9941950184380748,58.30996225347112,60.465860920000004,1.525872342711872
etsuko,ng_v2,4.09,ankle_angle_r,3.635811317694508,11.59391308686436,0.9289729535704437,31.359656489177922,29.16583165,2.1707202726570256
etsuko,ng_v2,4.09,hip_flexion_l,6.432843501785613,16.26992627419344,0.9846564146170655,39.5382461688783,40.368523610000004,-6.011440494254979
etsuko,ng_v2,4.09,hip_adduction_l,6.062591205055481,51.158572873784834,0.8441675015152691,11.85058703653192,23.18397196,3.5232289638990735
etsuko,ng_v2,4.09,hip_rotation_l,4.581458004575128,30.647470613125844,-0.030454747528230436,14.948894355454442,8.37179829,1.768050877687585
etsuko,ng_v2,4.09,knee_angle_l,2.616246747035012,4.843435688525606,0.9972535957250479,54.01634119418701,55.86421128,-2.223057947850922
