subject,segment_label,velocity_kmh,muscle,muscle_label,rmse_m,nrmse_pct_of_imu_rom,corr,imu_rom,omc_rom,mean_bias
darryl,ng_v1,4.57,soleus_r,Soleus,0.0028546257471165366,8.869967493576796,0.961326170338473,0.0321830463210121,0.030932729768383738,-0.0013335738473060454
darryl,ng_v1,4.57,med_gas_r,Med. gastrocnemius,0.0033177484384557462,12.950811836842554,0.8680399836915458,0.025618073061778213,0.023228979365505276,-0.0011301263495645596
darryl,ng_v1,4.57,semimem_r,Semimembranosus,0.0025578867362909172,7.110952476343911,0.9869296774582874,0.03597108467255644,0.04086683494520893,0.0009382388608082662
darryl,ng_v1,4.57,semiten_r,Semitendinosus,0.003159170250955959,7.013590353138883,0.9900345075219721,0.04504355247297975,0.05279816593199382,0.000936340585756077
darryl,ng_v1,4.57,bifemlh_r,Biceps femoris LH,0.0045811755609839,10.167538684492076,0.9888501660150785,0.04505687859315732,0.05295261857271544,0.002860063516511707
darryl,ng_v1,4.57,bifemsh_r,Biceps femoris SH,0.0010398211286755746,13.6547555165722,0.8614339081126355,0.0076150841910980205,0.008573601961530675,0.00027017550527206415
darryl,ng_v2,5.09,glut_med1_r,Glut. medius,0.007975391380437746,61.47273296015784,0.940232302578124,0.012973868244326822,0.032412948161024954,-0.001513688093241403
darryl,ng_v2,5.09,rect_fem_r,Rect. femoris,0.006779877423521723,9.107199685270832,0.984831955124433,0.07444524835100397,0.07877722929480135,-0.004818003643483258
darryl,ng_v2,5.09,vas_lat_r,Vast. lateralis,0.006365641367962442,10.855424218601659,0.9834081929362855,0.058640189823760125,0.05450690266818786,-0.004319646484044089
darryl,ng_v2,5.09,tib_ant_r,Tib. anterior,0.004389755696109748,16.367730023779885,0.8321423578922852,0.02681957540680402,0.029145823977867524,-0.0017388038172302708
darryl,ng_v2,5.09,soleus_r,Soleus,0.002696182879723856,8.541285269231535,0.949635973859234,0.031566477347810595,0.033343342669549525,3.0182144284560807e-05
darryl,ng_v2,5.09,med_gas_r,Med. gastrocnemius,0.0031874686537046934,12.76576193440398,0.8403483156071322,0.02496888685597687,0.02540359913419643,0.0005430636737923682
darryl,ng_v2,5.09,semimem_r,Semimembranosus,0.0021476636255188305,6.01277250488833,0.9872137462782482,0.03571835827437009,0.040392814167120816,0.0007437628758699842
darryl,ng_v2,5.09,semiten_r,Semitendinosus,0.0025865387619758216,5.740865110854896,0.9913206304263357,0.045054860409194486,0.05133621209972472,0.0009764038786749252
darryl,ng_v2,5.09,bifemlh_r,Biceps femoris LH,0.003999620743373016,8.95095421531592,0.9890699266685952,0.044683735914203326,0.050854220006354645,0.002926534587357421
darryl,ng_v2,5.09,bifemsh_r,Biceps femoris SH,0.001099864020009211,16.121922130328564,0.8578286393437292,0.006822164324563673,0.0075717059281451005,0.00021322123761379714
elodie,ng_v0,3.05,glut_med1_r,Glut. medius,0.0016791367663378796,32.002341384694745,0.9174619222348683,0.005246918486848384,0.005204262464566206,0.001598483714791379
elodie,ng_v0,3.05,rect_fem_r,Rect. femoris,0.0031049430525180426,69.06970516334276,0.9620204537069152,0.004495376149608821,0.005991297419580155,0.003086662202742943
elodie,ng_v0,3.05,vas_lat_r,Vast. lateralis,0.0018700384877216297,63.36574779808666,0.9682549625322696,0.002951181912474954,0.004283221813214166,0.0018503120866506652
elodie,ng_v0,3.05,tib_ant_r,Tib. anterior,0.005197347985494047,925.2633347006805,-0.4707216057721907,0.0005617155452480316,0.0022492858192547094,0.005160745186226597
elodie,ng_v0,3.05,soleus_r,Soleus,0.0018506789204767332,136.20672047573515,0.938841735734568,0.001358728052487268,0.0017373604161859957,-0.0018459551581332984
elodie,ng_v0,3.05,med_gas_r,Med. gastrocnemius,0.0030074674161170035,99.82914298998054,0.976929922483414,0.003012614679481773,0.003920121898433271,-0.003000739480595307
elodie,ng_v0,3.05,semimem_r,Semimembranosus,0.001700205738643522,64.67414489733439,0.9697312923746946,0.0026288801210166413,0.003367935016571677,-0.0016909104062982326
elodie,ng_v0,3.05,semiten_r,Semitendinosus,0.00189706948586008,115.78574546079996,0.921423807420385,0.0016384309470135472,0.0026660194167046902,-0.0018841370221554675
elodie,ng_v0,3.05,bifemlh_r,Biceps femoris LH,0.0021644643009951846,154.09475645639142,0.9187653976865383,0.001404632026922814,0.0019188205548733017,-0.002159776697218045
elodie,ng_v0,3.05,bifemsh_r,Biceps femoris SH,0.0010508770334428136,57.96519020646771,0.9709322022294938,0.0018129450273511871,0.0024737602609883336,-0.0010415530859742117
elodie,ng_v1,3.57,glut_med1_r,Glut. medius,0.02877890959099804,244.00503918488056,0.6527996848268544,0.011794391495821732,0.0940577924792659,-0.007460241719995644
elodie,ng_v1,3.57,rect_fem_r,Rect. femoris,0.08426962016591533,112.84124006106597,0.29145098634341643,0.07467980688648174,0.11698165111085784,-0.07539929992792395
elodie,ng_v1,3.57,vas_lat_r,Vast. lateralis,0.05121093101039974,76.23947098352389,-0.7559319943011544,0.06717115209451929,0.0480374734921058,-0.04007245762054797
elodie,ng_v1,3.57,tib_ant_r,Tib. anterior,0.01111415929225537,34.639881824429594,0.5097546309647668,0.032084864921268774,0.06480861134505883,-0.008212567035319628
elodie,ng_v1,3.57,soleus_r,Soleus,0.0050166937332038405,21.54957029138669,0.6843659624586989,0.02327978546843229,0.03809116151642217,0.0027571118916922804
elodie,ng_v1,3.57,med_gas_r,Med. gastrocnemius,0.009994774470708314,40.557102192377656,0.4660603961293701,0.024643709561149918,0.04273552982829831,0.008262196021123646
elodie,ng_v1,3.57,semimem_r,Semimembranosus,0.05088321186346485,243.84708055683384,0.8546704772785817,0.020866853007742048,0.11718305818636182,0.035723853057146225
elodie,ng_v1,3.57,semiten_r,Semitendinosus,0.0671449708733503,284.8449022145784,0.8049447409592078,0.023572467104490735,0.14636555775372928,0.047503203575914796
elodie,ng_v1,3.57,bifemlh_r,Biceps femoris LH,0.07093932769925944,225.66618115387422,0.7945898814784834,0.03143551565260383,0.13967758948179537,0.05445477867493267
elodie,ng_v1,3.57,bifemsh_r,Biceps femoris SH,0.009973261667807192,193.4595761429505,-0.3760430322724549,0.005155217367186715,0.031836073185668196,-0.005120641034621251
elodie,ng_v2,4.07,glut_med1_r,Glut. medius,0.023533013211448045,203.91099018247934,0.6079847015496395,0.011540826313671676,0.08756075099829391,-0.00101105787618593
elodie,ng_v2,4.07,rect_fem_r,Rect. femoris,0.07211951789297633,96.93155469111335,0.5611450853845394,0.0744025184810001,0.13038707616984752,-0.06441295423591481
elodie,ng_v2,4.07,vas_lat_r,Vast. lateralis,0.04475946866058337,67.09976308858987,-0.1691564604335644,0.06670585200351414,0.04866392177755266,-0.035182218201389774
elodie,ng_v2,4.07,tib_ant_r,Tib. anterior,0.009187537571948179,21.44827875959066,0.5899519058104895,0.042835780320320316,0.06524539048216804,-0.0037367645484058473
elodie,ng_v2,4.07,soleus_r,Soleus,0.004581649180566657,15.231756629413704,0.7718257340032515,0.030079584988373154,0.038199780873104994,0.0015650125650024692
elodie,ng_v2,4.07,med_gas_r,Med. gastrocnemius,0.008901889323934408,30.41251896445223,0.49557545140412834,0.029270476853099248,0.04397037447554264,0.006474560535324845
elodie,ng_v2,4.07,semimem_r,Semimembranosus,0.045041215319439415,204.36195874806677,0.8767779938771101,0.022039921517372663,0.11128040944763395,0.03240228701228992
elodie,ng_v2,4.07,semiten_r,Semitendinosus,0.058932318957768584,224.21551202280642,0.8904388175038149,0.026283783145108264,0.1397906108229764,0.041831357869452565
elodie,ng_v2,4.07,bifemlh_r,Biceps femoris LH,0.062340726506995896,192.09948893315638,0.9009158217631681,0.03245231252472941,0.13368063311565337,0.04740670243778978
elodie,ng_v2,4.07,bifemsh_r,Biceps femoris SH,0.007342060011796736,161.12465671711564,-0.30094778560017893,0.0045567575822284545,0.024864528161928134,-0.003973216396291717
erna,ng_v0,3.05,glut_med1_r,Glut. medius,0.008866770261930662,258.435013331091,0.19383561486745152,0.0034309477449060294,0.07953843298804324,0.003815271712928457
erna,ng_v0,3.05,rect_fem_r,Rect. femoris,0.012491931287324056,36.422121406280645,0.7410752113412493,0.03429764880518449,0.12628633588160953,-0.002954361384225952
erna,ng_v0,3.05,vas_lat_r,Vast. lateralis,0.004876740686077832,22.204526209078754,0.8053344444671767,0.021962822535181503,0.05188331847806599,0.00038851405556428707
erna,ng_v0,3.05,tib_ant_r,Tib. anterior,0.009579488388203543,116.49401813948295,-0.0661283566681093,0.008223159043869221,0.04551315967238334,0.005997359578556533
erna,ng_v0,3.05,soleus_r,Soleus,0.006324200911940339,81.86663915311908,0.2882598104673533,0.007725003710133849,0.027835567837873054,-0.004086590381832236
erna,ng_v0,3.05,med_gas_r,Med. gastrocnemius,0.005961075924660841,48.10314462686572,0.6345876981880214,0.012392279072190981,0.029745534970959553,-0.004434817288307012
erna,ng_v0,3.05,semimem_r,Semimembranosus,0.011302697425490461,75.7806670796352,0.6228909838781415,0.014915014423946493,0.08578196062219501,0.00418645802395298
erna,ng_v0,3.05,semiten_r,Semitendinosus,0.014088392000880738,70.05397792054622,0.674313616312159,0.02011076661036937,0.10807114686479613,0.004666469854548318
erna,ng_v0,3.05,bifemlh_r,Biceps femoris LH,0.012578143864937403,56.35866230548585,0.7521104459097832,0.022318031249143166,0.10237286712719651,0.0044062498915296705
erna,ng_v0,3.05,bifemsh_r,Biceps femoris SH,0.0006962762955541281,13.854851049410675,0.9732067933969484,0.005025505457048884,0.006608474013458765,-0.0004794115507245759
erna,ng_v1,3.57,glut_med1_r,Glut. medius,0.02436072472621286,364.0089936808326,0.15460435253030205,0.006692341439116373,0.11783024042310085,0.008143653804595669
erna,ng_v1,3.57,rect_fem_r,Rect. femoris,0.04082486674641596,53.39959836936251,0.6704564667681244,0.07645163632885826,0.13247634982803702,-0.019821049470991677
erna,ng_v1,3.57,vas_lat_r,Vast. lateralis,0.014818128208574373,23.397416494626185,0.8301268497341828,0.06333232650697881,0.06406041791726585,-0.005634033897778942
erna,ng_v1,3.57,tib_ant_r,Tib. anterior,0.00540642597722927,21.96357939342814,0.8493829153759797,0.024615413910389128,0.02998336540306401,0.004349316367956902
erna,ng_v1,3.57,soleus_r,Soleus,0.003660677378779463,16.63057461845877,0.9538623699708574,0.022011731180451022,0.022765717815072528,-0.003312330253554878
erna,ng_v1,3.57,med_gas_r,Med. gastrocnemius,0.004534299634915737,19.2952897464509,0.8882359381034212,0.023499515656403958,0.027214206806271957,-0.0038450264001856464
erna,ng_v1,3.57,semimem_r,Semimembranosus,0.030712538637014467,111.8387354344952,0.8048308395187335,0.027461450201216764,0.09182641649487255,0.01642662273476279
erna,ng_v1,3.57,semiten_r,Semitendinosus,0.040460789685875805,118.41019028118419,0.7838568573800081,0.034170023365214686,0.11850026555068072,0.02103558795086832
erna,ng_v1,3.57,bifemlh_r,Biceps femoris LH,0.035677633950497466,93.97450175759506,0.7557094187235658,0.037965228102541104,0.10453137847002664,0.02009286782272034
erna,ng_v1,3.57,bifemsh_r,Biceps femoris SH,0.001835375687062132,23.82879181351356,0.7578057360045917,0.007702344715695031,0.008049700597033138,0.00041987513919537495
erna,ng_v2,4.06,glut_med1_r,Glut. medius,0.021447481944865184,266.6275480573648,0.40335261574579334,0.00804398574008218,0.07405898232936214,-0.011316517391550943
erna,ng_v2,4.06,rect_fem_r,Rect. femoris,0.030630636174483413,38.76905539331435,0.7060633968051871,0.0790079507063915,0.16321473646529477,-0.009845433746911896
erna,ng_v2,4.06,vas_lat_r,Vast. lateralis,0.014337299987462342,23.542285174789786,0.8520147013130367,0.060900205230779436,0.10404122980086061,0.00021917012637181438
erna,ng_v2,4.06,tib_ant_r,Tib. anterior,0.0068392497392977284,25.084960896634374,0.7422818881872203,0.02726434283664897,0.04333999189692178,0.0038994810033578186
erna,ng_v2,4.06,soleus_r,Soleus,0.0075574818832212795,34.443706261069316,0.7233465827476254,0.02194154666730297,0.048544934512727844,-0.004226707194745142
erna,ng_v2,4.06,med_gas_r,Med. gastrocnemius,0.01042283478241466,38.79895376433333,0.6748771194741506,0.026863700618638964,0.07275528904414807,-0.004457804962195022
erna,ng_v2,4.06,semimem_r,Semimembranosus,0.01994250420458117,63.47314731579434,0.3249520340742504,0.031418804719675175,0.08870974027772838,0.009421175889715371
erna,ng_v2,4.06,semiten_r,Semitendinosus,0.023726006467989957,60.92553167611868,0.4010408521270247,0.038942633433414864,0.10443953599409395,0.011097239138577032
erna,ng_v2,4.06,bifemlh_r,Biceps femoris LH,0.026687933327828175,62.700502617002506,0.4917677806163061,0.04256414576267081,0.1050935412253412,0.014577509712056347
erna,ng_v2,4.06,bifemsh_r,Biceps femoris SH,0.007103985968897544,110.04333193491031,0.15073929694760752,0.006455626019302552,0.03609870165602136,-0.0017333024382038533
etsuko,ng_v0,3.04,glut_med1_r,Glut. medius,0.003598871472851634,148.83018025726608,0.7156855256935146,0.002418105969253459,0.004308451522630347,-0.0035518236825880702
etsuko,ng_v0,3.04,rect_fem_r,Rect. femoris,0.005305927521695642,95.87459382385141,0.9067151362662181,0.005534237288602362,0.00787096166536344,0.005176830720274154
etsuko,ng_v0,3.04,vas_lat_r,Vast. lateralis,0.0012009219718021066,49.041756247682024,0.9596364622669836,0.002448774398977338,0.003055969837918171,0.0010632204135635026
etsuko,ng_v0,3.04,tib_ant_r,Tib. anterior,0.005096654778657685,95.69876038767076,-0.3519511582635942,0.005325727060634222,0.003636968157287368,-0.004618324696415817
etsuko,ng_v0,3.04,soleus_r,Soleus,0.0017189712228986445,35.599505459822495,0.598408098520798,0.004828637928239399,0.003925141711354274,0.0013981585194470974
etsuko,ng_v0,3.04,med_gas_r,Med. gastrocnemius,0.0019794561867741535,30.170618112407016,0.508222253337452,0.006560873825651403,0.006183882121950313,0.0011081642235417038
etsuko,ng_v0,3.04,semimem_r,Semimembranosus,0.005171246051066203,85.49557406322398,0.8064407141894285,0.0060485541008731825,0.006759535104229886,-0.005001496399935047
etsuko,ng_v0,3.04,semiten_r,Semitendinosus,0.005490311505521051,88.60905372117026,0.8295265506425398,0.0061961066899525186,0.007792030649437676,-0.0052972461421641045
etsuko,ng_v0,3.04,bifemlh_r,Biceps femoris LH,0.004904108962773277,85.52996050768151,0.8757833870907228,0.005733790748486123,0.007436402056175406,-0.004755234506656631
etsuko,ng_v0,3.04,bifemsh_r,Biceps femoris SH,0.000695096360276227,49.87925437141982,0.9658042638690747,0.0013935580413858561,0.0018534636940893412,-0.0006250902938003101
etsuko,ng_v1,3.56,glut_med1_r,Glut. medius,0.0055166240573245855,35.794168462953394,0.9465825302856762,0.015412074911124798,0.02421661157356661,-0.004705250418920947
etsuko,ng_v1,3.56,rect_fem_r,Rect. femoris,0.004163175853821492,6.079362903732693,0.9927851803675624,0.06848046283378356,0.0770658315689865,0.0009620815140949698
etsuko,ng_v1,3.56,vas_lat_r,Vast. lateralis,0.002718877870354387,4.925930323466223,0.9918613422044107,0.05519521576263786,0.05611071746152016,-0.0007986232168386914
etsuko,ng_v1,3.56,tib_ant_r,Tib. anterior,0.0032631290008223565,18.292238170507343,0.7471546572732595,0.017838872260495242,0.016599061831798434,-0.0015831375992142707
etsuko,ng_v1,3.56,soleus_r,Soleus,0.0020556476933012878,11.27702986366996,0.9209554729633039,0.01822862684724952,0.02080393359995303,0.00013607036071224413
etsuko,ng_v1,3.56,med_gas_r,Med. gastrocnemius,0.0028170446322525484,16.013479306978937,0.8064799384626447,0.017591708698963593,0.018130439256432984,0.000749388506857757
etsuko,ng_v1,3.56,semimem_r,Semimembranosus,0.0029898692383885225,9.540683066028349,0.9894158921611403,0.03133810459582914,0.03779538948590716,-0.002076392753106751
etsuko,ng_v1,3.56,semiten_r,Semitendinosus,0.003052755601068994,7.742637005672466,0.9917188922095753,0.03942785382851427,0.04617684636638375,-0.001955446026992508
etsuko,ng_v1,3.56,bifemlh_r,Biceps femoris LH,0.0032136421722208496,8.269987253057836,0.9958902394609542,0.03885909462596332,0.047651339247007096,-0.0013066056583652108
etsuko,ng_v1,3.56,bifemsh_r,Biceps femoris SH,0.0005702210130672746,12.493225166228287,0.9363879873594467,0.004564241862931417,0.005247996540365396,-0.00015083835747133054
etsuko,ng_v2,4.09,glut_med1_r,Glut. medius,0.005785518121901373,37.50311912500949,0.9563561076510685,0.015426765178161453,0.024180566102307496,-0.004746203936694104
etsuko,ng_v2,4.09,rect_fem_r,Rect. femoris,0.00445026758630071,6.447174204329735,0.9887913840037617,0.06902663779911578,0.07841950550069832,-0.001091961929391746
etsuko,ng_v2,4.09,vas_lat_r,Vast. lateralis,0.0031602029419060596,5.6427746930537435,0.9912053587720981,0.05600441473937051,0.05611390419920739,-0.0015985499859286943
etsuko,ng_v2,4.09,tib_ant_r,Tib. anterior,0.0032073644479520182,12.712844288466988,0.9019752131614759,0.0252293222128247,0.0192268077837498,-0.0018848593941753415
etsuko,ng_v2,4.09,soleus_r,Soleus,0.0028159184073474025,11.265558660125286,0.9345198985094277,0.024995816828102924,0.023910469233902443,0.0016294972923317386
etsuko,ng_v2,4.09,med_gas_r,Med. gastrocnemius,0.0035489039357169344,14.54666523892463,0.8789474456365872,0.024396683895774374,0.02225534599082124,0.002033506514670197
etsuko,ng_v2,4.09,semimem_r,Semimembranosus,0.0027329300626975795,8.572705773649227,0.9900452381672329,0.031879433808378876,0.04057229759002967,-0.0007760632144012867
etsuko,ng_v2,4.09,semiten_r,Semitendinosus,0.0029072978142775704,7.225010185273188,0.9904560969093278,0.040239359388081486,0.04903192628738062,-0.0002520406069257128
etsuko,ng_v2,4.09,bifemlh_r,Biceps femoris LH,0.0032813673362982994,8.422214096271357,0.9928858708668711,0.03896086348304789,0.050108698698683396,0.0005134134759463626
etsuko,ng_v2,4.09,bifemsh_r,Biceps femoris SH,0.0006032656328495916,12.558108902044903,0.922023447660282,0.004803793609015117,0.005507904977628986,3.905109340651911e-06
gregers,ng_v0,3.05,glut_med1_r,Glut. medius,0.0023127269367850846,167.61171424029195,0.3974987523975438,0.0013798122328547435,0.003552709997753825,0.002048968236344352
gregers,ng_v0,3.05,rect_fem_r,Rect. femoris,0.0009242809183969045,23.714466844083017,0.5161118440328919,0.0038975403683912946,0.001982435767627466,0.000475549715995719
gregers,ng_v0,3.05,vas_lat_r,Vast. lateralis,0.0010330332633994904,24.73991127847214,0.9680585352861734,0.004175573840066282,0.0024939348354560686,-0.0009849400349738436
gregers,ng_v0,3.05,tib_ant_r,Tib. anterior,0.0021115096038132556,71.28985891639618,0.6321738565497835,0.0029618653142370333,0.0008865487965031282,-0.0020397913050696948
gregers,ng_v0,3.05,soleus_r,Soleus,0.0016266071506018988,53.59901109042619,0.8644810175325789,0.003034770824143884,0.0020568587303562424,0.0015442393778310468
gregers,ng_v0,3.05,med_gas_r,Med. gastrocnemius,0.0023898031127020385,48.93712413393874,0.9611759530973737,0.004883415515307465,0.003236177879735791,0.0023138105299439437
gregers,ng_v0,3.05,semimem_r,Semimembranosus,0.0014218022013508865,37.628931537008306,0.4126209731248496,0.0037784814590138827,0.0015117902958795004,-0.0012102259197436013
gregers,ng_v0,3.05,semiten_r,Semitendinosus,0.001869581292660495,43.53684715551222,0.4688852349931212,0.004294250536752031,0.0017823109913076562,-0.001678533233296405
gregers,ng_v0,3.05,bifemlh_r,Biceps femoris LH,0.0019347949855160456,46.9490319504334,0.5710590732003517,0.004121054056149043,0.001600256185242066,-0.0017830600028795548
gregers,ng_v0,3.05,bifemsh_r,Biceps femoris SH,0.000448782789176892,24.92001697268812,0.96924231772188,0.001800892790999098,0.0010587803158488285,0.0004262376610862576
gregers,ng_v1,3.59,glut_med1_r,Glut. medius,0.012650893804220424,98.72237766159515,0.03841576500958466,0.012814616203416118,0.06790616614623148,0.005536005296884891
gregers,ng_v1,3.59,rect_fem_r,Rect. femoris,0.011807452424606775,20.299630790395348,0.8605502929230494,0.05816584816997461,0.07478758060819218,0.007035774373046065
gregers,ng_v1,3.59,vas_lat_r,Vast. lateralis,0.0029424789955783447,8.66878004396645,0.9883340158484938,0.03394340357760417,0.03509093402579036,0.0021094609414041366
gregers,ng_v1,3.59,tib_ant_r,Tib. anterior,0.0032337738693177342,25.78833717059497,0.6876316102205665,0.012539675776401082,0.0208305327806792,0.002005654772004438
gregers,ng_v1,3.59,soleus_r,Soleus,0.002409472288881244,13.103439141921896,0.9201012264422119,0.018388090811767177,0.027129216731982764,-0.0015499112677141793
