subject,task,segment_label,start_s,end_s,velocity_kmh,coordinate,rmse_deg,nrmse_pct_of_imu_rom,corr,imu_rom_deg,omc_rom_deg,mean_bias_deg
jung-hee,rd,rd_correct,25.024,26.524,,ankle_angle_r,3.577078359949063,12.603888367217944,0.9751027881906624,28.38075247677421,23.15623012,2.637357136992832
jung-hee,rd,rd_correct,25.024,26.524,,hip_flexion_l,13.11894932645285,1344.036438514308,0.8449690903417453,0.9760858374460799,3.7526347,13.092501910382586
jung-hee,rd,rd_correct,25.024,26.524,,hip_adduction_l,0.4221184882307838,14.630391743828275,0.9788612052938117,2.8852165794456694,3.0671674899999997,0.3551466367064054
jung-hee,rd,rd_correct,25.024,26.524,,hip_rotation_l,6.139973067706428,268.38156399834327,0.1571292396840838,2.2877775120739408,1.5643754699999999,6.076879810168652
jung-hee,rd,rd_correct,25.024,26.524,,knee_angle_l,1.2461022869809406,134.23570213238685,0.9204431734785459,0.9282942370666794,1.8683472200000004,1.2252291891451397
jung-hee,rd,rd_correct,25.024,26.524,,ankle_angle_l,0.20180638406293389,30.071930962440035,0.8987927247083652,0.6710789018337096,1.2198882399999995,-0.13121603372985205
jung-hee,rd,rd_toes,69.466,70.966,,pelvis_tilt,10.931559809447794,459.51802933911534,0.9904266510505586,2.378918586757021,6.03420637,10.887647657309248
jung-hee,rd,rd_toes,69.466,70.966,,pelvis_list,0.9164044013521823,36.90747862374701,0.9830069633739963,2.482977530636702,4.03649122,-0.7382767264185188
jung-hee,rd,rd_toes,69.466,70.966,,pelvis_rotation,355.1165949355166,22678.88050603318,0.9619955322494639,1.5658471097858921,2.1060010900000066,-355.11656506246857
jung-hee,rd,rd_toes,69.466,70.966,,hip_flexion_r,13.944233992009337,2345.5559183757455,-0.4337228604116449,0.5944959095950892,3.0922954599999954,13.90802753523242
jung-hee,rd,rd_toes,69.466,70.966,,hip_adduction_r,4.278872868096129,167.76708845984615,0.8893083180577926,2.5504840713262102,3.4513941200000002,-4.227727341483328
jung-hee,rd,rd_toes,69.466,70.966,,hip_rotation_r,3.8110860256642076,100.4769943828282,0.8419095074992081,3.792993658969891,3.0600906399999994,-3.767518689289681
jung-hee,rd,rd_toes,69.466,70.966,,knee_angle_r,2.7769933781819875,97.49868145523672,0.9840101481007487,2.848236854830649,6.585850229999998,2.5902520334205326
jung-hee,rd,rd_toes,69.466,70.966,,ankle_angle_r,5.179392058336727,15.419945708564134,0.9817364420186322,33.58891241400498,22.23790323,-3.86482705369595
jung-hee,rd,rd_toes,69.466,70.966,,hip_flexion_l,12.322744432717805,367.55450266078407,0.9953583224097731,3.352630519694779,9.3370646,12.199021799032375
jung-hee,rd,rd_toes,69.466,70.966,,hip_adduction_l,0.36083758134997973,9.882136045799935,0.9748598608945211,3.6514128087048694,4.38332585,0.10115164104113508
jung-hee,rd,rd_toes,69.466,70.966,,hip_rotation_l,5.849616626292134,253.0223592791525,0.07686274020155853,2.311897115716329,1.6064553799999999,5.774448682527179
jung-hee,rd,rd_toes,69.466,70.966,,knee_angle_l,0.5991709324172567,47.964013644177705,0.8751969162223526,1.249209327772738,2.7042057,-0.01780488752172833
jung-hee,rd,rd_toes,69.466,70.966,,ankle_angle_l,0.46393117221447344,38.930296639936756,0.9552744485047023,1.1916969873241303,0.9904535999999986,-0.45165764149682136
jung-hee,rd,rd_supination,115.444,116.944,,pelvis_tilt,10.686717689935323,917.2834139233496,0.9795622153990357,1.165039891458054,2.6750210999999986,10.677523540395608
jung-hee,rd,rd_supination,115.444,116.944,,pelvis_list,2.380448726152513,113.6929459586119,0.9573171319762838,2.0937523485573832,1.89938137,-2.3734057200967342
jung-hee,rd,rd_supination,115.444,116.944,,pelvis_rotation,355.0743410258947,32122.931131970967,0.31588355806784135,1.1053609633788994,0.7801583800000174,-355.0742491548508
jung-hee,rd,rd_supination,115.444,116.944,,hip_flexion_r,14.123036756913105,1075.1870173423815,0.41221937821962756,1.313542344644567,2.6482134199999976,14.099285574512235
jung-hee,rd,rd_supination,115.444,116.944,,hip_adduction_r,6.015654776247426,166.28861453128684,0.9399067336065601,3.617598711254879,3.3354804199999997,-6.0058645505625154
jung-hee,rd,rd_supination,115.444,116.944,,hip_rotation_r,7.243525087523068,327.9162603013957,0.8690988319743219,2.2089557501251598,5.82502389,-7.134788763864968
jung-hee,rd,rd_supination,115.444,116.944,,knee_angle_r,3.9012027996518217,196.10238402435047,0.9095587987082676,1.9893704092691706,3.177738399999999,3.857825041625548
jung-hee,rd,rd_supination,115.444,116.944,,ankle_angle_r,5.61274150375074,15.556257385085075,0.9564551300560087,36.08028181079138,23.82630266,-3.809061802660649
jung-hee,rd,rd_supination,115.444,116.944,,hip_flexion_l,11.753142435019326,732.3878590808706,0.9679180320959947,1.6047702442486198,4.18195446,11.72478409567836
jung-hee,rd,rd_supination,115.444,116.944,,hip_adduction_l,0.593572655033028,25.725434253826034,0.8871531130498512,2.307337746668935,1.9720594200000003,0.4634867291529848
jung-hee,rd,rd_supination,115.444,116.944,,hip_rotation_l,6.194881101183926,381.88527481350957,0.8422783309602763,1.622183810100859,1.1894810399999995,6.188966351558366
jung-hee,rd,rd_supination,115.444,116.944,,knee_angle_l,0.6107000813789722,159.75752484821842,0.8346804413784091,0.382266864712121,1.10482325,-0.5313986212841438
jung-hee,rd,rd_supination,115.444,116.944,,ankle_angle_l,0.0823042649135954,12.162027893646696,0.9601625400667834,0.6767314269735412,1.0622741199999997,0.02015879298833274
jung-hee,rd,rd_pronation,163.919,165.419,,pelvis_tilt,10.21330518627028,1634.288555219231,0.2878506511405124,0.6249389163041785,0.91648598,10.209824714716715
jung-hee,rd,rd_pronation,163.919,165.419,,pelvis_list,3.4169519630960843,237.4841660215741,0.9936203857739181,1.4388125407845815,1.9900051300000001,-3.412358564548619
